"","X","Y","Presence","alizes","altitude","cti","ensoleillement","pente","substrat"
"65015",165.282567576926,-20.9094938088006,0,0.0302911989617509,0.0990037359900374,0.360548126545138,0.813689947553332,0.0447124124171094,0.00784313725490196
"66515",167.535509974444,-22.6553780713579,0,0.00840714534386388,0.012453300124533,0.327404861649317,0.829292507286444,0.0158050461817952,0.00784313725490196
"67013",166.636111573689,-22.2316316975816,0,0.451221393098611,0.0398505603985056,0.405976541576806,0.832628287860194,0.0446344883015027,0.00392156862745098
"68222",165.154924021088,-20.9251626665988,0,0.192024491030267,0.123910336239103,0.236295805866232,0.777921473558039,0.149327366968383,0.00784313725490196
"68421",166.372315422967,-21.826445684249,0,0.200389200334506,0.555417185554172,0.273651204023337,0.896897453965332,0.0702285338114261,0.00392156862745098
"69412",166.233480890413,-21.6081072928891,0,0.0014424381327972,0.0379825653798257,0.247473735281808,0.823975641652836,0.0435207348284438,0.00392156862745098
"69515",166.760209289174,-22.1973551644287,0,0.313214102993154,0.144458281444583,0.403884539435492,0.848747520662249,0.162225756085531,0.00392156862745098
"69714",167.267823744876,-20.8265299478075,0,0.0104470611927451,0.0292652552926526,0.264521709273991,0.82454717296029,0.0683183988190119,0
"70741",166.064456200898,-21.7952719525122,0,0.432752425293862,0.0840597758405978,0.283736397043473,0.730344489754241,0.170928391168677,0.00784313725490196
"71015",167.456782150563,-22.5634026594066,0,0.0387583882323409,0.0087173100871731,0.376075513598128,0.82504057479057,0.00835259524366497,0.00784313725490196
"72913",167.546372621037,-22.6946163297167,0,0.0028848762655944,0.0012453300124533,0.533766224447571,0.821273986216851,0.00942401505645197,0.00784313725490196
"74211",166.913586715689,-22.0816360132552,0,0.011642015980093,0.108966376089664,0.23581728881072,0.770406475051331,0.280406055396136,0.00392156862745098
"75412",166.120556857351,-21.5214503997308,0,0.0061197462570034,0.0853051058530511,0.226252749063786,0.836208642061339,0.224467350398226,0.00392156862745098
"75731",166.388981660178,-22.164435548824,0,0.603960542045598,0.0130759651307597,0.294414512293509,0.809794110133296,0.0490302559490917,0.00784313725490196
"7997",167.070214614897,-20.9398236069779,0,0.358194771183856,0.0199252801992528,0.352419195215036,0.826544309373133,0.0102871565587496,0
"8367",166.576244384394,-20.5310639066698,0,0.00492479189953556,0.0130759651307597,0.294414512293509,0.831764415645982,0.0324996069864652,0
"8458",165.604079536361,-21.4619107086668,0,0.339135553988698,0.269613947696139,0.211777527029964,0.831114561471557,0.161510302516213,0.00784313725490196
"85312",164.43817059278,-20.3970547024382,0,0.124622365846334,0.0062266500622665,0.311974666515119,0.820203315848532,0.0546221523649601,0.00784313725490196
"85414",165.692580698031,-21.3833258159088,0,0.155800967927564,0.148194271481943,0.245231603781542,0.793766092851211,0.100319547242334,0.00392156862745098
"8569",166.782410730229,-22.2432532174999,0,0.325011552424678,0.181818181818182,0.203619970551975,0.671808686437851,0.276669551106983,0.00392156862745098
"86312",167.292671764464,-21.1225201054404,0,0.210698480670447,0.0323785803237858,0.374028853691068,0.825549963510569,0.0180175600554292,0
"86413",165.382999527826,-21.0365075368671,0,0.0201941332143407,0.101494396014944,0.273518516921165,0.834013216645369,0.250995374873222,0.00784313725490196
"87413",165.614326235292,-21.6973003614109,0,0.663100592648465,0.00809464508094645,0.320896380857669,0.815322608665887,0.050443140081147,0.00784313725490196
"88116",164.476129026109,-20.5387952709761,0,0.318227095963095,0.146326276463263,0.250613627753539,0.72458579290235,0.22289721339832,0.00784313725490196
"88210",165.228678995821,-20.8033276846935,0,0.0407382610142561,0.156911581569116,0.25564877218344,0.675782008702412,0.270068176506792,0.00784313725490196
"88713",164.565028359344,-20.5264408033427,0,0.227873241260958,0.0915317559153176,0.259216477032059,0.67614055338232,0.25282269324877,0.00784313725490196
"89711",164.131994118662,-20.4022982051926,0,0.0339785690829493,0.0186799501867995,0.238844321866048,0.746879317225725,0.15624530680529,0.00392156862745098
"9149",167.161069451071,-20.7541333099929,0,0.153718615179297,0.0168119551681196,0.390255915692146,0.82374357389885,0.00315484324928975,0
"93515",166.383891203031,-21.9802375477936,0,0.375344770683132,0.554171855541719,0.251174604318397,0.891682504753682,0.283505765767654,0.00392156862745098
"95114",164.093199182286,-20.2458150068298,0,0.103130735975566,0.0180572851805729,0.319381690698941,0.824505980933958,0.0524835883394203,0.00784313725490196
"95210",166.010753461178,-21.5811296750579,0,0.121797524265044,0.127646326276463,0.220738324241096,0.816288719618383,0.23116412640029,0.00784313725490196
"9578",165.41412660357,-21.5459830493394,0,0.627516923655613,0.108343711083437,0.340395144594782,0.828141322300145,0.0907239808526008,0.00784313725490196
"9585",166.821032564244,-22.3176258161925,0,0.335550698224256,0.0298879202988792,0.363780974413774,0.775241477779094,0.0967485243343047,0.00392156862745098
"95910",164.844070565009,-21.0395113634777,0,0.663839628684877,0.0261519302615193,0.331870079384787,0.815888725059082,0.0288800054796014,0.00784313725490196
"15814",164.924071245502,-20.9020415903537,0,0.362957016836552,0.264632627646326,0.241373926184827,0.868608007974879,0.135307764618737,0.00392156862745098
"1829",165.975262320505,-21.889204496297,0,0.655464382160701,0.0155666251556663,0.294872132991063,0.84060052430552,0.0345650492351716,0.00784313725490196
"2238",166.28525347239,-21.9470634774675,0,0.443754493450251,0.0473225404732254,0.213814683387926,0.676657484304323,0.193168534529689,0.00392156862745098
"26119",166.296238366214,-22.0843056950632,0,0.618094998292585,0.0460772104607721,0.283933318977504,0.81201254893487,0.0511939136183394,0.00784313725490196
"45210",166.587896505075,-22.1746030170859,0,0.401906130813175,0.12266500622665,0.370543303016884,0.798341888790425,0.173494681286429,0.00392156862745098
"5127",165.310414572851,-21.1093354395234,0,0.197256894780879,0.0205479452054795,0.270307939417584,0.794481119386547,0.057198739987788,0.00784313725490196
"5227",167.084642928849,-20.9477488158666,0,0.337608207344316,0.0217932752179328,0.36745533656342,0.827527632017382,0.00534984988135756,0
"6038",165.595654554043,-21.653122183271,0,0.610182784174515,0.0828144458281445,0.25208889154191,0.856070676492329,0.0325779344605656,0.00784313725490196
"1978691",166.39741,-21.88555,1,0.225730829110283,0.726027397260274,0.210248886882499,0.73484370333464,0.286118105189214,0.00392156862745098
"2105191",166.414563,-21.883676,1,0.208071548988939,0.857409713574097,0.258724258072425,0.960159897261027,0.0820311022996104,0.00392156862745098
"2114791",166.41309,-21.88024,1,0.206321586378186,0.837484433374844,0.224098000598304,0.904272696113529,0.186141422157391,0.00392156862745098
"2162991",166.510214,-21.964708,1,0.191999674914384,0.677459526774595,0.283681723011008,0.823890743532836,0.126440654178004,0.00392156862745098
"2165591",166.508324,-21.966025,1,0.198119433637909,0.610211706102117,0.226365493979597,0.875171077447391,0.0942673950580783,0.00392156862745098
"2234591",166.561845,-21.95417,1,0.127012237591584,0.361768368617684,0.371506863661627,0.842513407231012,0.06790932687079,0.00392156862745098
"2268091",166.605408,-22.069781,1,0.208071548988939,0.223536737235367,0.278942848861738,0.845023671233223,0.190453732559918,0.00392156862745098
"2293791",166.659935,-22.020349,1,0.0798042129511072,0.541095890410959,0.271361306692964,0.813358606371253,0.174764795493258,0.00392156862745098
"3262491",164.7688389,-20.57575556,1,0.072242024369976,0.731631382316314,0.235209157085575,0.958110803456598,0.175193703188586,0.00784313725490196
"3270091",166.5348889,-21.96286111,1,0.166675722806517,0.783935242839352,0.240955369272423,0.933934113772892,0.141960598271948,0.00392156862745098
"3271491",166.53525,-21.9635,1,0.166675722806517,0.785803237858032,0.368435003624707,0.940080041457615,0.138748156319506,0.00392156862745098
"3273591",166.535,-21.96516667,1,0.169313109170991,0.818181818181818,0.270450320903175,0.958041183130402,0.0725133271544506,0.00392156862745098
"3820691",165.4964722,-21.36066667,1,0.280790939685613,0.400996264009963,0.239817252475865,0.700818702804429,0.14440812066755,0.00784313725490196
"12101",164.186716571258,-20.4023814664611,0,0.123819845123226,0.0074719800747198,0.482003102355361,0.823080246902041,0.009916624328261,0.00784313725490196
"2030",167.219084462117,-20.9675166487726,0,0.123837453010327,0.024906600249066,0.488497499574249,0.82610750628952,0,0
"2438",164.989872305481,-21.3176466456461,0,0.886030969852326,0.0342465753424658,0.387899035515717,0.828131781736925,0.00847057938262196,0.00784313725490196
"4038",165.13270423992,-21.199662236934,0,0.544930210589229,0.354919053549191,0.23239007618793,0.839924949288361,0.115582063200145,0.00392156862745098
"5419",166.012387767676,-21.6216530457905,0,0.194166971961751,0.326276463262765,0.353396190595853,0.877062687495435,0.128126189670287,0.00784313725490196
"6237",164.82102629816,-20.7001366410535,0,0.124954728471524,0.158156911581569,0.208701850306659,0.66522434408789,0.254735011122444,0.00784313725490196
"7026",166.589811695049,-21.9459258717808,0,0.0728395026234101,0.121419676214197,0.24075039413012,0.704741421405968,0.251967098702526,0.00392156862745098
"8330",165.184384470879,-21.3921200801634,0,0.689866892076968,0.00933997509339975,0.389042781924692,0.820344361472344,0.00363120992704545,0.00784313725490196
"8656",166.397832037269,-21.9689258637484,0,0.344148546958639,0.307596513075965,0.241228338682674,0.865863484467673,0.246766260719086,0.00392156862745098
"11413",164.30710682148,-20.5725451614624,0,0.415644877309893,0.0130759651307597,0.376075513598128,0.820712704568531,0.0129553516409117,0.00392156862745098
"1276",165.403391826554,-21.2478151403737,0,0.226165743921675,0.229140722291407,0.397081334121199,0.76943346652948,0.117780813058353,0.00784313725490196
"1289",165.339137304958,-21.1153254548774,0,0.162040845455905,0.339975093399751,0.250484127584498,0.755136158986008,0.207958769890604,0.00784313725490196
"1295",165.139205210814,-20.9834200215765,0,0.261604367944533,0.105853051058531,0.27544851980887,0.80770556481069,0.157024462544263,0.00784313725490196
"13215",167.356656515486,-21.1524235770036,0,0.0840290259966147,0.0367372353673724,0.624858849395769,0.828932093171851,0.00432610081420712,0
"13531",164.859089161516,-21.097592987742,0,0.758979939884472,0.00560398505603985,0.452171652569481,0.818217267117269,0.0122325877920676,0.00784313725490196
"17514",166.153040713582,-21.8721700270751,0,0.480823030059855,0.0292652552926526,0.332142323624625,0.819607675279969,0.0216392507220212,0.00784313725490196
"17613",164.329636237675,-20.4281498696159,0,0.142758943513568,0.0628891656288917,0.459606786648529,0.82122312470077,0.0506618600380573,0.00784313725490196
"18212",166.780856817964,-22.1132265351524,0,0.171650129742616,0.0965130759651308,0.28995763401779,0.818335943988127,0.0106996997627151,1
"1937",164.475950323722,-20.7285700097666,0,0.628379545049614,0.103362391033624,0.258671015297355,0.7185566726538,0.23772199522788,0.00392156862745098
"19431",164.587618141892,-20.7384970649751,0,0.508784409800682,0.244084682440847,0.233097060090445,0.884395899594855,0.225543605767544,0.00784313725490196
"20112",165.643476398544,-21.5608820665322,0,0.439572152554294,0.251556662515567,0.281394172942762,0.846805371414448,0.148304867422802,0.00784313725490196
"20213",165.830768921193,-21.861745277781,0,0.71067286669718,0.014321295143213,0.336777422071088,0.811532877780035,0.0397698496226387,0.00784313725490196
"21941",166.742496656857,-22.0992415676289,0,0.137236669921558,0.183686176836862,0.265816577380378,0.831873036247501,0.133160483304337,0.00392156862745098
"22814",165.291659876442,-20.9327530264521,0,0.0457230951209976,0.11892901618929,0.226362020794987,0.846883243038564,0.110701292554226,0.00392156862745098
"23113",165.672745644996,-21.5145878750654,0,0.352990567564929,0.335616438356164,0.286835012051951,0.894476922827996,0.0495137878752677,0.00784313725490196
"23612",167.330836350832,-21.025101584105,0,0.0968483725415125,0.0211706102117061,0.38579073612354,0.824385047848825,0.00330554154161604,0
"23712",165.024020734286,-21.3287206671322,0,0.833812689718105,0.00684931506849315,0.331870079384787,0.825475379512968,0.0267236770714556,0.00784313725490196
"2409",164.920054846677,-20.8634925078484,0,0.295264953030411,0.165006226650062,0.237028056232615,0.81340076534656,0.101080025110347,0.00784313725490196
"261110",165.721321661843,-21.535242444193,0,0.302752707020055,0.334993773349938,0.239432721322583,0.803243868850519,0.175609779338418,0.00784313725490196
"2748",168.053090791893,-21.6136414913905,0,0.111067731819114,0.0435865504358655,0.399660879781325,0.827965659903031,0.00197339139161604,0
"28313",165.990883588922,-21.4582070074912,0,0.0345760473363834,0.11706102117061,0.239592964900454,0.751012057144622,0.212600847216079,0.00392156862745098
"28813",166.226659176904,-21.9415261837807,0,0.524403761176744,0.138854296388543,0.21711155617067,0.823554180826291,0.225397808280918,0.00392156862745098
"30221",166.652863187659,-22.2155930401648,0,0.41186548190531,0.0965130759651308,0.28435347889819,0.847506860664135,0.0888689209034684,0.00392156862745098
"31016",167.217332233024,-20.9602662895624,0,0.113637857430479,0.0236612702366127,0.473476968473178,0.828108188181937,0.00630968649857949,0
"3297",166.074030142028,-21.6888261377618,0,0.279338041388879,0.0560398505603985,0.435199535219199,0.779272494665826,0.0202109393139269,0.00784313725490196
"3589",165.113889912633,-20.7551180252458,0,0,0.00560398505603985,0.223193369591345,0.840726807841647,0.153599711662265,0.00784313725490196
"3726",167.279300446238,-20.8545718975011,0,0.0121369815962914,0.0386052303860523,0.31151719848502,0.825954534961684,0.0405773472275434,0
"37413",165.159757086388,-21.4301009038277,0,0.762066547468608,0.0168119551681196,0.294125398299849,0.823738481300915,0.0383182193482091,0.00784313725490196
"39721",166.353475601689,-21.7219841873771,0,0.0524403252198757,0.108343711083437,0.401981539603961,0.801375207724814,0.220893935811598,0.00392156862745098
"40012",164.799057602034,-20.8503588663751,0,0.361210341948469,0.131382316313823,0.22443844902384,0.801701262919164,0.129041262985486,0.00392156862745098
"41321",167.260711376275,-20.738388405991,0,0.0320411650115436,0.0205479452054795,0.478190728826035,0.825400473199043,0.00296008693913049,0
"42131",164.469802560505,-20.7114961378968,0,0.602868082700284,0.0242839352428394,0.455141568913059,0.825824963799042,0.00736130140932129,0.00784313725490196
"43422",165.688424641834,-21.512916127922,0,0.322946862588159,0.217932752179328,0.291521960182954,0.850958288335288,0.292302986044897,0.00784313725490196
"45511",167.059165172503,-20.9529919325046,0,0.386506162705461,0.0317559153175592,0.325350721036942,0.824462983936206,0.0132093168257399,0
"45723",166.586287830736,-22.0935355144304,0,0.26399428095827,0.578455790784558,0.252204632556533,0.861491199056052,0.0990578988184804,0.00392156862745098
